text,label
"Thanks for sending over the documents, I'll review them by end of day.",ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Please confirm your attendance for the company picnic next week.,ham
I'll be out of office from Monday to Wednesday. Reach out to Sam if urgent.,ham
Happy birthday Jordan! Hope you have a wonderful day!,ham
Happy birthday Casey! Hope you have a wonderful day!,ham
Hot singles in your area are waiting for you. Click to meet them!,spam
Please confirm your attendance for the company picnic next week.,ham
Happy birthday Riley! Hope you have a wonderful day!,ham
WARNING: Your computer is infected! Download our antivirus now.,spam
Double your investment in 30 days! Risk free guaranteed returns.,spam
Congratulations! You have won a $33269 prize. Click here to claim now!,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
Exclusive VIP membership — join today for only $35106 per month.,spam
CONGRATULATIONS! Claim your reward of $43105 gift card now!,spam
Please confirm your attendance for the company picnic next week.,ham
"Great job on the presentation today, Taylor! Very well done.",ham
Here are the notes from today's brainstorming session.,ham
Don't forget to submit your timesheet by end of day Friday.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
You've been randomly selected to receive a free car. No purchase necessary.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Your email has won our international lottery worth $49856.,spam
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
"Thanks for sending over the documents, I'll review them by end of day.",ham
Happy birthday Quinn! Hope you have a wonderful day!,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Get rich quick scheme: invest $6873 and earn ten times profit.,spam
Exclusive VIP membership — join today for only $30013 per month.,spam
Exclusive VIP membership — join today for only $40812 per month.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
Please confirm your attendance for the company picnic next week.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
"Hi Riley, just wanted to follow up on our meeting yesterday.",ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
You are selected for a special cashback offer of 56%. Reply YES.,spam
You are selected for a special cashback offer of 71%. Reply YES.,spam
You are selected for a special cashback offer of 19%. Reply YES.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Could you please share the updated spreadsheet with the latest numbers?,ham
"Great job on the presentation today, Alex! Very well done.",ham
Don't forget to submit your timesheet by end of day Friday.,ham
Hot singles in your area are waiting for you. Click to meet them!,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Lose 49605 pounds in just 25 days with this miracle pill!,spam
Happy birthday Sam! Hope you have a wonderful day!,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
WARNING: Your computer is infected! Download our antivirus now.,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Your loan of $24462 has been pre-approved. No credit check required.,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
"Hi Alex, just wanted to follow up on our meeting yesterday.",ham
Your loan of $15949 has been pre-approved. No credit check required.,spam
Secret method to earn $27663 daily from home — guaranteed!,spam
Lose 2755 pounds in just 13 days with this miracle pill!,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
Exclusive VIP membership — join today for only $13299 per month.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
"Hi Sam, just wanted to follow up on our meeting yesterday.",ham
"FREE watch for you! Limited time offer, act now!",spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Secret method to earn $29073 daily from home — guaranteed!,spam
CONGRATULATIONS! Claim your reward of $19199 gift card now!,spam
I've completed the code review for the pull request. See my comments.,ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
Lose 3476 pounds in just 9 days with this miracle pill!,spam
Please find attached the quarterly report for your review.,ham
Win a brand new car! Click the link below to enter the draw.,spam
Here are the notes from today's brainstorming session.,ham
WARNING: Your computer is infected! Download our antivirus now.,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
CONGRATULATIONS! Claim your reward of $6033 gift card now!,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
Secret method to earn $48999 daily from home — guaranteed!,spam
"FREE watch for you! Limited time offer, act now!",spam
"Hey Taylor, are you available for a quick call this afternoon?",ham
Happy birthday Morgan! Hope you have a wonderful day!,ham
"Great job on the presentation today, Alex! Very well done.",ham
Buy one get one free on all laptop! This weekend only.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Please confirm your attendance for the company picnic next week.,ham
Congratulations! You have won a $3906 prize. Click here to claim now!,spam
Buy one get one free on all watch! This weekend only.,spam
Win a brand new tablet! Click the link below to enter the draw.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
"FREE watch for you! Limited time offer, act now!",spam
Secret method to earn $39458 daily from home — guaranteed!,spam
Act now to receive exclusive discounts on car. Offer expires soon!,spam
I've completed the code review for the pull request. See my comments.,ham
CONGRATULATIONS! Claim your reward of $20353 gift card now!,spam
Exclusive VIP membership — join today for only $24971 per month.,spam
Secret method to earn $16886 daily from home — guaranteed!,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Your loan of $19269 has been pre-approved. No credit check required.,spam
"Great job on the presentation today, Sam! Very well done.",ham
Here are the notes from today's brainstorming session.,ham
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
The bug in the login module has been fixed and deployed to staging.,ham
Please find attached the quarterly report for your review.,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Congratulations! You have won a $36606 prize. Click here to claim now!,spam
Happy birthday Quinn! Hope you have a wonderful day!,ham
The bug in the login module has been fixed and deployed to staging.,ham
I'll be out of office from Monday to Wednesday. Reach out to Casey if urgent.,ham
The bug in the login module has been fixed and deployed to staging.,ham
I've completed the code review for the pull request. See my comments.,ham
Your loan of $7091 has been pre-approved. No credit check required.,spam
Lose 16004 pounds in just 17 days with this miracle pill!,spam
You've been randomly selected to receive a free car. No purchase necessary.,spam
I'll be out of office from Monday to Wednesday. Reach out to Morgan if urgent.,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Congratulations! You have won a $32655 prize. Click here to claim now!,spam
Your email has won our international lottery worth $16921.,spam
Win a brand new car! Click the link below to enter the draw.,spam
I've completed the code review for the pull request. See my comments.,ham
Please find attached the quarterly report for your review.,ham
Don't forget to submit your timesheet by end of day Friday.,ham
Make money fast! Earn $18533 per week working from home.,spam
Your loan of $7116 has been pre-approved. No credit check required.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
Act now to receive exclusive discounts on watch. Offer expires soon!,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
I'll be out of office from Monday to Wednesday. Reach out to Alex if urgent.,ham
Secret method to earn $47373 daily from home — guaranteed!,spam
Please find attached the quarterly report for your review.,ham
You've been randomly selected to receive a free vacation. No purchase necessary.,spam
CONGRATULATIONS! Claim your reward of $10268 gift card now!,spam
"Thanks for your help with the client demo, it went really well!",ham
"Great job on the presentation today, Morgan! Very well done.",ham
Here are the notes from today's brainstorming session.,ham
Could you please share the updated spreadsheet with the latest numbers?,ham
You've been randomly selected to receive a free car. No purchase necessary.,spam
Please confirm your attendance for the company picnic next week.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Could you please share the updated spreadsheet with the latest numbers?,ham
Don't forget to submit your timesheet by end of day Friday.,ham
Here are the notes from today's brainstorming session.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
You are selected for a special cashback offer of 52%. Reply YES.,spam
Please confirm your attendance for the company picnic next week.,ham
Please confirm your attendance for the company picnic next week.,ham
You are selected for a special cashback offer of 38%. Reply YES.,spam
Happy birthday Casey! Hope you have a wonderful day!,ham
CONGRATULATIONS! Claim your reward of $29998 gift card now!,spam
Exclusive VIP membership — join today for only $20333 per month.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
"Thanks for your help with the client demo, it went really well!",ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
Cheap iPhone available now at unbeatable prices! Order today.,spam
Get rich quick scheme: invest $45771 and earn ten times profit.,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
"FREE tablet for you! Limited time offer, act now!",spam
Hot singles in your area are waiting for you. Click to meet them!,spam
Please find attached the quarterly report for your review.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Your email has won our international lottery worth $3388.,spam
"Hi Riley, just wanted to follow up on our meeting yesterday.",ham
"Great job on the presentation today, Jordan! Very well done.",ham
Hot singles in your area are waiting for you. Click to meet them!,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
You are selected for a special cashback offer of 54%. Reply YES.,spam
Don't forget to submit your timesheet by end of day Friday.,ham
Win a brand new tablet! Click the link below to enter the draw.,spam
Make money fast! Earn $33817 per week working from home.,spam
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
The bug in the login module has been fixed and deployed to staging.,ham
I've completed the code review for the pull request. See my comments.,ham
Please confirm your attendance for the company picnic next week.,ham
Cheap tablet available now at unbeatable prices! Order today.,spam
Buy one get one free on all laptop! This weekend only.,spam
You've been randomly selected to receive a free laptop. No purchase necessary.,spam
You are selected for a special cashback offer of 66%. Reply YES.,spam
Win a brand new TV! Click the link below to enter the draw.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
"FREE camera for you! Limited time offer, act now!",spam
Don't forget to submit your timesheet by end of day Friday.,ham
Cheap watch available now at unbeatable prices! Order today.,spam
Don't forget to submit your timesheet by end of day Friday.,ham
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
Your loan of $22076 has been pre-approved. No credit check required.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Hot singles in your area are waiting for you. Click to meet them!,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
You are selected for a special cashback offer of 68%. Reply YES.,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
You are selected for a special cashback offer of 28%. Reply YES.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Your email has won our international lottery worth $46730.,spam
"Great job on the presentation today, Sam! Very well done.",ham
Secret method to earn $44645 daily from home — guaranteed!,spam
Get rich quick scheme: invest $6196 and earn ten times profit.,spam
Hot singles in your area are waiting for you. Click to meet them!,spam
"Hi Riley, just wanted to follow up on our meeting yesterday.",ham
Your email has won our international lottery worth $8438.,spam
Hot singles in your area are waiting for you. Click to meet them!,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Don't forget to submit your timesheet by end of day Friday.,ham
Here are the notes from today's brainstorming session.,ham
Your email has won our international lottery worth $34841.,spam
"Thanks for your help with the client demo, it went really well!",ham
Here are the notes from today's brainstorming session.,ham
"Hi Alex, just wanted to follow up on our meeting yesterday.",ham
"Great job on the presentation today, Sam! Very well done.",ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Make money fast! Earn $47141 per week working from home.,spam
Please find attached the quarterly report for your review.,ham
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
Make money fast! Earn $34428 per week working from home.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
"FREE TV for you! Limited time offer, act now!",spam
Lose 1437 pounds in just 20 days with this miracle pill!,spam
Make money fast! Earn $36780 per week working from home.,spam
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
You've been randomly selected to receive a free watch. No purchase necessary.,spam
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
I'll be out of office from Monday to Wednesday. Reach out to Sam if urgent.,ham
Happy birthday Sam! Hope you have a wonderful day!,ham
WARNING: Your computer is infected! Download our antivirus now.,spam
Here are the notes from today's brainstorming session.,ham
Could you please share the updated spreadsheet with the latest numbers?,ham
Please confirm your attendance for the company picnic next week.,ham
You are selected for a special cashback offer of 55%. Reply YES.,spam
You've been randomly selected to receive a free vacation. No purchase necessary.,spam
Your email has won our international lottery worth $10555.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
"FREE vacation for you! Limited time offer, act now!",spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
Please find attached the quarterly report for your review.,ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
Please confirm your attendance for the company picnic next week.,ham
Let's schedule a meeting to discuss the new feature requirements.,ham
"Thanks for your help with the client demo, it went really well!",ham
Win a brand new TV! Click the link below to enter the draw.,spam
Make money fast! Earn $34641 per week working from home.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Happy birthday Quinn! Hope you have a wonderful day!,ham
WARNING: Your computer is infected! Download our antivirus now.,spam
Happy birthday Jordan! Hope you have a wonderful day!,ham
Act now to receive exclusive discounts on iPhone. Offer expires soon!,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
Exclusive VIP membership — join today for only $15858 per month.,spam
Win a brand new tablet! Click the link below to enter the draw.,spam
Make money fast! Earn $3766 per week working from home.,spam
I'll be out of office from Monday to Wednesday. Reach out to Sam if urgent.,ham
CONGRATULATIONS! Claim your reward of $35954 gift card now!,spam
Double your investment in 30 days! Risk free guaranteed returns.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
"FREE tablet for you! Limited time offer, act now!",spam
Happy birthday Jordan! Hope you have a wonderful day!,ham
Secret method to earn $25537 daily from home — guaranteed!,spam
Win a brand new tablet! Click the link below to enter the draw.,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
Here are the notes from today's brainstorming session.,ham
Hot singles in your area are waiting for you. Click to meet them!,spam
The bug in the login module has been fixed and deployed to staging.,ham
WARNING: Your computer is infected! Download our antivirus now.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
"Hi Sam, just wanted to follow up on our meeting yesterday.",ham
Congratulations! You have won a $41457 prize. Click here to claim now!,spam
"Thanks for your help with the client demo, it went really well!",ham
"Thanks for your help with the client demo, it went really well!",ham
I'll be out of office from Monday to Wednesday. Reach out to Alex if urgent.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
"FREE watch for you! Limited time offer, act now!",spam
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
Make money fast! Earn $39919 per week working from home.,spam
"Great job on the presentation today, Sam! Very well done.",ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Don't forget to submit your timesheet by end of day Friday.,ham
"Hey Jordan, are you available for a quick call this afternoon?",ham
Your email has won our international lottery worth $42907.,spam
Win a brand new TV! Click the link below to enter the draw.,spam
Get rich quick scheme: invest $18738 and earn ten times profit.,spam
"Thanks for your help with the client demo, it went really well!",ham
Win a brand new car! Click the link below to enter the draw.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Please confirm your attendance for the company picnic next week.,ham
Exclusive VIP membership — join today for only $18197 per month.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
"Thanks for your help with the client demo, it went really well!",ham
Please find attached the quarterly report for your review.,ham
Please find attached the quarterly report for your review.,ham
Your email has won our international lottery worth $3104.,spam
Act now to receive exclusive discounts on camera. Offer expires soon!,spam
Your email has won our international lottery worth $16868.,spam
You've been randomly selected to receive a free camera. No purchase necessary.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Congratulations! You have won a $19156 prize. Click here to claim now!,spam
Buy one get one free on all watch! This weekend only.,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Let's schedule a meeting to discuss the new feature requirements.,ham
You've been randomly selected to receive a free watch. No purchase necessary.,spam
Win a brand new camera! Click the link below to enter the draw.,spam
Please find attached the quarterly report for your review.,ham
"Hi Jordan, just wanted to follow up on our meeting yesterday.",ham
I'll be out of office from Monday to Wednesday. Reach out to Sam if urgent.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
"Hey Taylor, are you available for a quick call this afternoon?",ham
Congratulations! You have won a $11947 prize. Click here to claim now!,spam
"Great job on the presentation today, Casey! Very well done.",ham
You've been randomly selected to receive a free laptop. No purchase necessary.,spam
Please confirm your attendance for the company picnic next week.,ham
You are selected for a special cashback offer of 29%. Reply YES.,spam
Your loan of $1959 has been pre-approved. No credit check required.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Buy one get one free on all vacation! This weekend only.,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
"FREE iPhone for you! Limited time offer, act now!",spam
Make money fast! Earn $43551 per week working from home.,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Here are the notes from today's brainstorming session.,ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Get rich quick scheme: invest $4452 and earn ten times profit.,spam
Your loan of $14944 has been pre-approved. No credit check required.,spam
Act now to receive exclusive discounts on iPhone. Offer expires soon!,spam
You've been randomly selected to receive a free iPhone. No purchase necessary.,spam
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
I've completed the code review for the pull request. See my comments.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Congratulations! You have won a $39640 prize. Click here to claim now!,spam
You've been randomly selected to receive a free iPhone. No purchase necessary.,spam
"Hey Riley, are you available for a quick call this afternoon?",ham
"Hey Morgan, are you available for a quick call this afternoon?",ham
"Thanks for your help with the client demo, it went really well!",ham
"FREE iPhone for you! Limited time offer, act now!",spam
"Great job on the presentation today, Casey! Very well done.",ham
Secret method to earn $299 daily from home — guaranteed!,spam
"Hi Quinn, just wanted to follow up on our meeting yesterday.",ham
Win a brand new car! Click the link below to enter the draw.,spam
Congratulations! You have won a $13309 prize. Click here to claim now!,spam
Your email has won our international lottery worth $15892.,spam
"Hey Taylor, are you available for a quick call this afternoon?",ham
Happy birthday Sam! Hope you have a wonderful day!,ham
Buy one get one free on all iPhone! This weekend only.,spam
Double your investment in 30 days! Risk free guaranteed returns.,spam
"Hi Sam, just wanted to follow up on our meeting yesterday.",ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
CONGRATULATIONS! Claim your reward of $27784 gift card now!,spam
CONGRATULATIONS! Claim your reward of $34810 gift card now!,spam
Get rich quick scheme: invest $28547 and earn ten times profit.,spam
Cheap watch available now at unbeatable prices! Order today.,spam
Buy one get one free on all laptop! This weekend only.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Happy birthday Alex! Hope you have a wonderful day!,ham
"Great job on the presentation today, Taylor! Very well done.",ham
Make money fast! Earn $38174 per week working from home.,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
"FREE watch for you! Limited time offer, act now!",spam
"FREE TV for you! Limited time offer, act now!",spam
Act now to receive exclusive discounts on camera. Offer expires soon!,spam
Don't forget to submit your timesheet by end of day Friday.,ham
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
"FREE iPhone for you! Limited time offer, act now!",spam
Double your investment in 30 days! Risk free guaranteed returns.,spam
Get rich quick scheme: invest $36899 and earn ten times profit.,spam
I've completed the code review for the pull request. See my comments.,ham
You've been randomly selected to receive a free watch. No purchase necessary.,spam
Secret method to earn $32753 daily from home — guaranteed!,spam
Double your investment in 30 days! Risk free guaranteed returns.,spam
Lose 26274 pounds in just 16 days with this miracle pill!,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Your loan of $24196 has been pre-approved. No credit check required.,spam
Cheap car available now at unbeatable prices! Order today.,spam
Please confirm your attendance for the company picnic next week.,ham
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
You are selected for a special cashback offer of 37%. Reply YES.,spam
"Thanks for your help with the client demo, it went really well!",ham
Make money fast! Earn $29106 per week working from home.,spam
"Thanks for your help with the client demo, it went really well!",ham
Make money fast! Earn $10528 per week working from home.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Congratulations! You have won a $44696 prize. Click here to claim now!,spam
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Get rich quick scheme: invest $7427 and earn ten times profit.,spam
Exclusive VIP membership — join today for only $2873 per month.,spam
Win a brand new laptop! Click the link below to enter the draw.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
"FREE watch for you! Limited time offer, act now!",spam
Win a brand new car! Click the link below to enter the draw.,spam
Buy one get one free on all camera! This weekend only.,spam
Hot singles in your area are waiting for you. Click to meet them!,spam
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Win a brand new laptop! Click the link below to enter the draw.,spam
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
CONGRATULATIONS! Claim your reward of $2019 gift card now!,spam
"Great job on the presentation today, Morgan! Very well done.",ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Here are the notes from today's brainstorming session.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Happy birthday Riley! Hope you have a wonderful day!,ham
You are selected for a special cashback offer of 26%. Reply YES.,spam
"Hi Alex, just wanted to follow up on our meeting yesterday.",ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Your email has won our international lottery worth $3536.,spam
I'll be out of office from Monday to Wednesday. Reach out to Taylor if urgent.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
You are selected for a special cashback offer of 5%. Reply YES.,spam
You've been randomly selected to receive a free watch. No purchase necessary.,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
I'll be out of office from Monday to Wednesday. Reach out to Morgan if urgent.,ham
Don't forget to submit your timesheet by end of day Friday.,ham
Please confirm your attendance for the company picnic next week.,ham
I'll be out of office from Monday to Wednesday. Reach out to Jordan if urgent.,ham
Get rich quick scheme: invest $25275 and earn ten times profit.,spam
"Thanks for your help with the client demo, it went really well!",ham
"Great job on the presentation today, Casey! Very well done.",ham
"Thanks for sending over the documents, I'll review them by end of day.",ham
"Great job on the presentation today, Sam! Very well done.",ham
Could you please share the updated spreadsheet with the latest numbers?,ham
Cheap iPhone available now at unbeatable prices! Order today.,spam
Win a brand new tablet! Click the link below to enter the draw.,spam
Here are the notes from today's brainstorming session.,ham
Your email has won our international lottery worth $29115.,spam
Your loan of $33048 has been pre-approved. No credit check required.,spam
Secret method to earn $33187 daily from home — guaranteed!,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Please find attached the quarterly report for your review.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Congratulations! You have won a $45112 prize. Click here to claim now!,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
Double your investment in 30 days! Risk free guaranteed returns.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
Exclusive VIP membership — join today for only $33333 per month.,spam
Act now to receive exclusive discounts on camera. Offer expires soon!,spam
Here are the notes from today's brainstorming session.,ham
"Thanks for sending over the documents, I'll review them by end of day.",ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Get rich quick scheme: invest $28870 and earn ten times profit.,spam
Happy birthday Taylor! Hope you have a wonderful day!,ham
Make money fast! Earn $32098 per week working from home.,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
"FREE vacation for you! Limited time offer, act now!",spam
"Hi Quinn, just wanted to follow up on our meeting yesterday.",ham
Win a brand new watch! Click the link below to enter the draw.,spam
Cheap vacation available now at unbeatable prices! Order today.,spam
"FREE laptop for you! Limited time offer, act now!",spam
Secret method to earn $11959 daily from home — guaranteed!,spam
CONGRATULATIONS! Claim your reward of $40710 gift card now!,spam
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Your email has won our international lottery worth $10558.,spam
You've been randomly selected to receive a free watch. No purchase necessary.,spam
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
"Hey Alex, are you available for a quick call this afternoon?",ham
